source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical,peak_or_mid,check_in_date,check_out_date,staging_items,available_spots,booking_available,booking_provider
spiagge,spiagge_13747,Bagni Al Saraceno,https://www.spiagge.it/stabilimenti-balneari/13747-bagni-al-saraceno/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 6 | bookable via spiagge.it,"€350,00",350.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13747-bagni-al-saraceno/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,6,true,spiagge.it
spiagge,spiagge_13754,Bagni Conchiglia d'Oro,https://www.spiagge.it/stabilimenti-balneari/13754-bagni-conchiglia-d-oro/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 34 | bookable via spiagge.it,"€234,00",234.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13754-bagni-conchiglia-d-oro/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,34,true,spiagge.it
spiagge,spiagge_13756,Bagni Finalpia,https://www.spiagge.it/stabilimenti-balneari/13756-bagni-finalpia/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 12 | bookable via spiagge.it,"€200,00",200.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13756-bagni-finalpia/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,12,true,spiagge.it
spiagge,spiagge_13755,Bagni Est Finale,https://www.spiagge.it/stabilimenti-balneari/13755-bagni-est-finale/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 13 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13755-bagni-est-finale/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,13,true,spiagge.it
spiagge,spiagge_13754,Bagni Conchiglia d'Oro,https://www.spiagge.it/stabilimenti-balneari/13754-bagni-conchiglia-d-oro/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 41 | bookable via spiagge.it,"€165,00",165.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13754-bagni-conchiglia-d-oro/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,41,true,spiagge.it
spiagge,spiagge_13757,Bagni G.B. Boncardo,https://www.spiagge.it/stabilimenti-balneari/13757-bagni-g-b--boncardo/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 33 | bookable via spiagge.it,"€98,00",98.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13757-bagni-g-b--boncardo/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,33,true,spiagge.it
spiagge,spiagge_13776,River Beach,https://www.spiagge.it/stabilimenti-balneari/13776-river-beach/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 3 | bookable via spiagge.it,"€90,00",90.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13776-river-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,3,true,spiagge.it
spiagge,spiagge_13776,River Beach,https://www.spiagge.it/stabilimenti-balneari/13776-river-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 2 | bookable via spiagge.it,"€120,00",120.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13776-river-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,2,true,spiagge.it
spiagge,spiagge_13832,Bagni La Spiaggia,https://www.spiagge.it/stabilimenti-balneari/13832-la-spiaggia/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 39 | bookable via spiagge.it,"€116,00",116.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13832-la-spiaggia/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,39,true,spiagge.it
spiagge,spiagge_13832,Bagni La Spiaggia,https://www.spiagge.it/stabilimenti-balneari/13832-la-spiaggia/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 17 | bookable via spiagge.it,"€116,00",116.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13832-la-spiaggia/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,17,true,spiagge.it
spiagge,spiagge_13820,Bagni Sirena,https://www.spiagge.it/stabilimenti-balneari/13820-bagni-sirena/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 74 | bookable via spiagge.it,"€127,00",127.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13820-bagni-sirena/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,74,true,spiagge.it
spiagge,spiagge_13820,Bagni Sirena,https://www.spiagge.it/stabilimenti-balneari/13820-bagni-sirena/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 116 | bookable via spiagge.it,"€43,00",43.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13820-bagni-sirena/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,116,true,spiagge.it
spiagge,spiagge_13828,Real Collegio Beach,https://www.spiagge.it/stabilimenti-balneari/13828-bagni-real-collegio/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 16 | bookable via spiagge.it,"€304,00",304.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13828-bagni-real-collegio/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,16,true,spiagge.it
spiagge,spiagge_13828,Real Collegio Beach,https://www.spiagge.it/stabilimenti-balneari/13828-bagni-real-collegio/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 13 | bookable via spiagge.it,"€363,00",363.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13828-bagni-real-collegio/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,13,true,spiagge.it
spiagge,spiagge_13842,Vittoria Club,https://www.spiagge.it/stabilimenti-balneari/13842-vittoria-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B_1D | available_spots: 29 | bookable via spiagge.it,"€487,00",487.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13842-vittoria-club/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B_1D,29,true,spiagge.it
spiagge,spiagge_13858,Bagni Hermitage,https://www.spiagge.it/stabilimenti-balneari/13858-bagni-hermitage/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 1 | bookable via spiagge.it,"€152,00",152.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13858-bagni-hermitage/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,1,true,spiagge.it
spiagge,spiagge_13858,Bagni Hermitage,https://www.spiagge.it/stabilimenti-balneari/13858-bagni-hermitage/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 36 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13858-bagni-hermitage/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,36,true,spiagge.it
spiagge,spiagge_13838,Bagni Nirvana,https://www.spiagge.it/stabilimenti-balneari/13838-bagni-nirvana/,PACCHETTO BASE,Ombrellone – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2D | available_spots: 62 | bookable via spiagge.it,"€90,00",90.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13838-bagni-nirvana/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2D,62,true,spiagge.it
spiagge,spiagge_13842,Vittoria Club,https://www.spiagge.it/stabilimenti-balneari/13842-vittoria-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B_1D | available_spots: 40 | bookable via spiagge.it,"€230,00",230.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13842-vittoria-club/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B_1D,40,true,spiagge.it
spiagge,spiagge_13875,Bagni Olimpia,https://www.spiagge.it/stabilimenti-balneari/13875-bagni-olimpia/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 16 | bookable via spiagge.it,"€123,00",123.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13875-bagni-olimpia/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,16,true,spiagge.it
spiagge,spiagge_13875,Bagni Olimpia,https://www.spiagge.it/stabilimenti-balneari/13875-bagni-olimpia/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 16 | bookable via spiagge.it,"€123,00",123.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13875-bagni-olimpia/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,16,true,spiagge.it
spiagge,spiagge_13883,Bagni Colombo Spotorno,https://www.spiagge.it/stabilimenti-balneari/13883-bagni-colombo/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 210 | bookable via spiagge.it,"€220,00",220.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13883-bagni-colombo/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,210,true,spiagge.it
spiagge,spiagge_13927,Nautilus Beach,https://www.spiagge.it/stabilimenti-balneari/13927-nautilus-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 88 | bookable via spiagge.it,"€95,00",95.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13927-nautilus-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,88,true,spiagge.it
spiagge,spiagge_13927,Nautilus Beach,https://www.spiagge.it/stabilimenti-balneari/13927-nautilus-beach/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 99 | bookable via spiagge.it,"€67,00",67.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13927-nautilus-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,99,true,spiagge.it
spiagge,spiagge_13933,Cala Torcida,https://www.spiagge.it/stabilimenti-balneari/13933-cala-torcida/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 25 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13933-cala-torcida/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,25,true,spiagge.it
spiagge,spiagge_13945,Torino 1 Lato Faro,https://www.spiagge.it/stabilimenti-balneari/13945-acque-basse---spiaggia-libera-attrezzata/,PACCHETTO BASE,Pacchetto base – Settimana 1-7 agosto 2026 (peak),Configurazione:  | available_spots: 141 | bookable via spiagge.it,"€161,00",161.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13945-acque-basse---spiaggia-libera-attrezzata/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,,141,true,spiagge.it
spiagge,spiagge_13945,Torino 1 Lato Faro,https://www.spiagge.it/stabilimenti-balneari/13945-acque-basse---spiaggia-libera-attrezzata/,PACCHETTO BASE,Pacchetto base – Settimana 15-21 giugno 2026 (mid),Configurazione:  | available_spots: 148 | bookable via spiagge.it,"€161,00",161.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13945-acque-basse---spiaggia-libera-attrezzata/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,,148,true,spiagge.it
spiagge,spiagge_13933,Cala Torcida,https://www.spiagge.it/stabilimenti-balneari/13933-cala-torcida/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 31 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13933-cala-torcida/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,31,true,spiagge.it
spiagge,spiagge_13928,Bagni Nettuno,https://www.spiagge.it/stabilimenti-balneari/13928-bagni-nettuno/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 19 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13928-bagni-nettuno/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,19,true,spiagge.it
spiagge,spiagge_13968,Playa Bianca,https://www.spiagge.it/stabilimenti-balneari/13968-playa-bianca/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 54 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13968-playa-bianca/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,54,true,spiagge.it
spiagge,spiagge_13968,Playa Bianca,https://www.spiagge.it/stabilimenti-balneari/13968-playa-bianca/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 80 | bookable via spiagge.it,"€280,00",280.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13968-playa-bianca/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,80,true,spiagge.it
spiagge,spiagge_13978,Bagni San Sebastiano,https://www.spiagge.it/stabilimenti-balneari/13978-bagni-san-sebastiano/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 127 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13978-bagni-san-sebastiano/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,127,true,spiagge.it
spiagge,spiagge_13990,Bagni Lino,https://www.spiagge.it/stabilimenti-balneari/13990-bagni-lino/,PACCHETTO BASE,Ombrellone – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U | available_spots: 29 | bookable via spiagge.it,"€168,00",168.0,EUR,per_week,beach_service,beach_umbrella_standard,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13990-bagni-lino/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U,29,true,spiagge.it
spiagge,spiagge_13978,Bagni San Sebastiano,https://www.spiagge.it/stabilimenti-balneari/13978-bagni-san-sebastiano/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 150 | bookable via spiagge.it,"€100,00",100.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13978-bagni-san-sebastiano/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,150,true,spiagge.it
spiagge,spiagge_13987,Bagni Irene,https://www.spiagge.it/stabilimenti-balneari/13987-bagni-irene/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 56 | bookable via spiagge.it,"€126,00",126.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13987-bagni-irene/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,56,true,spiagge.it
spiagge,spiagge_14010,Bagni Lido Scogliera,https://www.spiagge.it/stabilimenti-balneari/14010-bagni-lido-scogliera/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 55 | bookable via spiagge.it,"€163,00",163.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/14010-bagni-lido-scogliera/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,55,true,spiagge.it
spiagge,spiagge_13987,Bagni Irene,https://www.spiagge.it/stabilimenti-balneari/13987-bagni-irene/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 25 | bookable via spiagge.it,"€168,00",168.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/13987-bagni-irene/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,25,true,spiagge.it
spiagge,spiagge_14010,Bagni Lido Scogliera,https://www.spiagge.it/stabilimenti-balneari/14010-bagni-lido-scogliera/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 4 | bookable via spiagge.it,"€258,00",258.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/14010-bagni-lido-scogliera/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,4,true,spiagge.it
spiagge,spiagge_14003,Bagni Windsor,https://www.spiagge.it/stabilimenti-balneari/14003-bagni-windsor/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B_1C | available_spots: 7 | bookable via spiagge.it,"€300,00",300.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/14003-bagni-windsor/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B_1C,7,true,spiagge.it
