source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,opening_hours,retrieved_at
thefork,413169,L'Alchimia,https://www.thefork.it/ristorante/l-alchimia-r413169,"Viale Premuda, 34, 20129, Milano",Milano,45.465827,9.207529,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina internazionale, Mediterraneo, Milanese, Lombardo",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,842336,Pizzajoli,https://www.thefork.it/ristorante/pizzajoli-r842336,"Via Brembo, 5, 20139, Milano",Milano,45.444437,9.210826,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€,8.9,,,,2026-06-02T09:32:35Z
thefork,209757,Yang Sushi and Fusion,https://www.thefork.it/ristorante/yang-sushi-and-fusion-r209757,"Via Gerolamo Cardano, 8, 20124, Milano",Milano,45.485574,9.197614,"Opzioni senza glutine, Piatti vegetariani, Giapponese, Asiatico",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,862215,Yum! Ramen,https://www.thefork.it/ristorante/yum-ramen-r862215,"Via Luigi Ornato, 74, 20162, Milano",Milano,45.520315,9.192282,"Piatti vegetariani, Asiatico, Giapponese",€€,,,,,2026-06-02T09:32:35Z
thefork,855392,OhMyBao Milano,https://www.thefork.it/ristorante/ohmybao-milano-r855392,"Via Giuseppe Meda, 6, 20136, Milano",Milano,45.445748,9.179216,"Piatti vegetariani, Cinese, Asiatico",€€,9.5,,,,2026-06-02T09:32:35Z
thefork,841344,Pizza Garage - Milano,https://www.thefork.it/ristorante/pizza-garage-milano-r841344,"Viale Carlo Troya, 22, 20144, Milano",Milano,45.450399,9.155128,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Pizzeria, Europeo",€€,8.8,,,,2026-06-02T09:32:35Z
thefork,820764,Bloomy 2,https://www.thefork.it/ristorante/bloomy-2-r820764,"Via Giuseppe Mazzini, 20, 20123, Milano",Milano,45.461721,9.188401,"Piatti vegetariani, Cinese, Fusion, Asiatico",€,8.6,,,,2026-06-02T09:32:35Z
thefork,818997,Risotteria Melotti Milano,https://www.thefork.it/ristorante/risotteria-melotti-milano-r818997,"Via Privata Sartirana, 1, 20144, Milano",Milano,45.452927,9.171098,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina locale, Italiano, Mediterraneo, Europeo",€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,817224,SlowSud Porta Genova,https://www.thefork.it/ristorante/slowsud-porta-genova-r817224,"Via Tortona, 20, 20144, Milano",Milano,45.453315,9.166585,Mediterraneo,€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,804880,Dumpling Mywèi Ticinese,https://www.thefork.it/ristorante/dumpling-mywei-ticinese-r804880,"Corso di Porta Ticinese, 14, 20123, Milano",Milano,45.459137,9.180936,"Piatti vegetariani, Cinese, Asiatico",€,8.7,,,,2026-06-02T09:32:35Z
thefork,737816,Ci Sta Procaccini,https://www.thefork.it/ristorante/ci-sta-procaccini-r737816,"Via Giulio Cesare Procaccini, 60, 20154, Milano",Milano,45.481592,9.167140,"Italiano, Europeo",€,8.7,,,,2026-06-02T09:32:35Z
thefork,732643,Trattoria il Cormorano Sempione,https://www.thefork.it/ristorante/trattoria-il-cormorano-sempione-r732643,"Via Angelo Poliziano, 1, 20154, Milano",Milano,45.482982,9.163935,"Piatti vegetariani, Di Pesce, Mediterraneo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,548309,Panini di Mare Bistrò & Cucina Milano Ticinese,https://www.thefork.it/ristorante/panini-di-mare-bistro-cucina-milano-ticinese-r548309,"Via Edmondo de Amicis, 9, 20123, Milano",Milano,45.457238,9.180344,"Opzioni senza glutine, Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Pugliese, Europeo",€€,9.5,,,,2026-06-02T09:32:35Z
thefork,68984,Pasta fresca bistrot,https://www.thefork.it/ristorante/pasta-fresca-bistrot-r68984,"Via Melzo, 2, I-20129, Milano",Milano,45.472434,9.210180,"Italiano, Europeo",€,9.6,,,,2026-06-02T09:32:35Z
thefork,55551,Caruso Nuovo,https://www.thefork.it/ristorante/caruso-nuovo-r55551,"Via Croce Rossa, 20121, Milano",Milano,45.470167,9.192588,"Piatti vegani, Piatti vegetariani, Mediterraneo",€€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,45512,La Rosa dei Venti- Milano,https://www.thefork.it/ristorante/la-rosa-dei-venti-milano-r45512,"Via Piero della Francesca, 34, 20154, Milano",Milano,45.483732,9.164301,"Opzioni senza glutine, Di Pesce, Italiano, Mediterraneo, Europeo",€€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,849505,Pescaria - Milano Bonnet,https://www.thefork.it/ristorante/pescaria-milano-bonnet-r849505,"Via Nino Bonnet, 5, 20154, Milano",Milano,45.482174,9.184683,"Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Europeo",€,9.2,,,,2026-06-02T09:32:35Z
thefork,848562,Shiko Ramen & Asian fusion 喜客,https://www.thefork.it/ristorante/shiko-ramen-asian-fusion-r848562,"Via Padova, 26, 20131, Milano",Milano,45.488096,9.219527,"Piatti vegetariani, Asiatico, Fusion",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,836708,Bomaki Garibaldi - Milano ,https://www.thefork.it/ristorante/bomaki-garibaldi-milano-r836708,"Corso Garibaldi, 79, 20121, Milano",Milano,45.475996,9.183604,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Fusion",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,835008,Manzi BBQ,https://www.thefork.it/ristorante/manzi-bbq-r835008,"Viale Monza, 81, 20125, Milano",Milano,45.494835,9.219050,"Piatti vegetariani, Asiatico, Di Carne, Fusion",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,831488,Corno d’Africa,https://www.thefork.it/ristorante/corno-d-africa-r831488,"Via Cadibona, 3, 20137, Milano",Milano,45.453722,9.224822,"Piatti vegetariani, Eritreo, Africano",€,9.1,,,,2026-06-02T09:32:35Z
thefork,748648,Ocean ,https://www.thefork.it/ristorante/ocean-r748648,"Via Carlo Imbonati, 31, 20159, Milano",Milano,45.501113,9.183097,"Di Pesce, Mediterraneo",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,265885,Terrazza PanEVO,https://www.thefork.it/ristorante/terrazza-panevo-r265885,"Piazza della Repubblica, 20, 20124, Milano",Milano,45.478649,9.199234,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,859667,Palp Pizzeria Trattoria,https://www.thefork.it/ristorante/palp-pizzeria-trattoria-r859667,"Via Domenico Cimarosa, 13, 20144, Milano",Milano,45.464689,9.159110,"Di Carne, Italiano, Pizzeria, Europeo",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,836712,Bomaki Porta Romana - Milano,https://www.thefork.it/ristorante/bomaki-porta-romana-milano-r836712,"Via Bernardino Corio, 8, 20135, Milano",Milano,45.451449,9.205336,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Fusion",€€€,9,,,,2026-06-02T09:32:35Z
thefork,857919,Santa Sofia Bistrot,https://www.thefork.it/ristorante/santa-sofia-bistrot-r857919,"Via Santa Sofia, 1, 20122, Milano",Milano,45.457284,9.193062,"Piatti vegetariani, Mediterraneo",€€,8.5,,,,2026-06-02T09:32:35Z
thefork,686031,Officina del Riso Navigli,https://www.thefork.it/ristorante/officina-del-riso-navigli-r686031,"Alzaia Naviglio Grande, 62, 20144, Milano",Milano,45.450660,9.168198,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Milanese, Lombardo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,666983,Da Mimmo- Corso Lodi,https://www.thefork.it/ristorante/da-mimmo-corso-lodi-r666983,"Corso Lodi, 107, 20139, Milano",Milano,45.441877,9.220862,"Halal, Piatti vegetariani, Cucina locale, Italiano, Orientale, Pizzeria, Europeo",€€,8.8,,,,2026-06-02T09:32:35Z
thefork,510469,Mahrani Mahal,https://www.thefork.it/ristorante/mahrani-mahal-r510469,"Via Cesare Arici, 17, 20127, Milano",Milano,45.504358,9.238837,"Piatti vegetariani, Indiano, Asiatico",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,416601,Officina del Riso Marghera,https://www.thefork.it/ristorante/officina-del-riso-marghera-r416601,"Via Marghera, 29, 20149, Milano",Milano,45.466925,9.152791,"Piatti vegani, Milanese, Lombardo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,852498,Slowsud Morosini,https://www.thefork.it/ristorante/slowsud-morosini-r852498,"Via Emilio Morosini, 5, 20135, Milano",Milano,45.461466,9.211516,"Italiano, Mediterraneo, Europeo",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,848870,Fassushi Milano,https://www.thefork.it/ristorante/fassushi-milano-r848870,"Via Nino Bonnet, 11, 20154, Milano",Milano,45.482749,9.184961,"Opzioni senza glutine, Piatti vegetariani, Di Carne, Orientale, Piemontese, Europeo, Italiano",€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,827542,Slowsud Isola,https://www.thefork.it/ristorante/slowsud-isola-r827542,"Via Garigliano, 8, 20159, Milano",Milano,45.488149,9.189900,"Opzioni senza glutine, Piatti vegetariani, Mediterraneo, Siciliano, Europeo, Italiano",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,819418,BALALA DIY NOODLES & HOT POT,https://www.thefork.it/ristorante/balala-diy-noodles-hot-pot-r819418,"Via Antonio Rosmini, 14, 20154, Milano",Milano,45.480874,9.174827,"Piatti vegetariani, Asiatico, Cinese",€,8.5,,,,2026-06-02T09:32:35Z
thefork,817294,SlowSud De Angeli,https://www.thefork.it/ristorante/slowsud-de-angeli-r817294,"Via Luigi Sacco, 3, 20149, Milano",Milano,45.466081,9.151251,Mediterraneo,€€,8.7,,,,2026-06-02T09:32:35Z
thefork,749344,Crazy Pizza Milan,https://www.thefork.it/ristorante/crazy-pizza-milan-r749344,"Via Varese, 1, 20121, Milano",Milano,45.478924,9.184320,"Italiano, Pizzeria, Europeo",€€€€,8.5,,,,2026-06-02T09:32:35Z
thefork,846257,He Nan Xiao Chu,https://www.thefork.it/ristorante/he-nan-xiao-chu-r846257,"Via Ercole Oldofredi, 27, 20124, Milano",Milano,45.491061,9.196927,"Piatti vegetariani, Fusion",€,9.2,,,,2026-06-02T09:32:35Z
thefork,819323,Primo Posto Milano,https://www.thefork.it/ristorante/primo-posto-milano-r819323,"Via Bergamo, 1, 20135, Milano",Milano,45.457656,9.206464,"Italiano, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,631125,Mido,https://www.thefork.it/ristorante/mido-r631125,"Via Pietro Custodi, 4, 20136, Milano",Milano,45.451418,9.181928,"Halal, Opzioni senza glutine, Orientale",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,431219,Pace - Piazza Roma a Milano,https://www.thefork.it/ristorante/pace-piazza-roma-a-milano-r431219,"Via Giorgio Washington, 74, 20146, Milano",Milano,45.459538,9.154478,"Italiano, Romano, Europeo",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,58450,Conch,https://www.thefork.it/ristorante/conch-r58450,"Via Cenisio, 45, 20154, Milano",Milano,45.487520,9.164630,"Giapponese, Asiatico",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,855541,Babylon Ristorante,https://www.thefork.it/ristorante/babylon-ristorante-r855541,"Via Polesine, 5, 20139, Milano",Milano,45.438441,9.220362,"Halal, Piatti vegetariani, Libanese, Orientale",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,825806,⁠Poormanger - Milano Sarpi,https://www.thefork.it/ristorante/poormanger-milano-sarpi-r825806,"Via Paolo Sarpi, 60, 20154, Milano",Milano,45.481074,9.171103,"Opzioni senza glutine, Italiano, Europeo",€,9.2,,,,2026-06-02T09:32:35Z
thefork,608491,Camelia´s Yard Milano social Bistrot,https://www.thefork.it/ristorante/camelia-s-yard-milano-social-bistrot-r608491,"Via Iginio Ugo Tarchetti, 2, 20121, Milano",Milano,45.476666,9.196593,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina internazionale, Italiano, Mediterraneo, Europeo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,435993,Fatto Bene Burger Monti,https://www.thefork.it/ristorante/fatto-bene-burger-monti-r435993,"Via Vincenzo Monti, 56, 20123, Milano",Milano,45.472072,9.168093,"Di Carne, Italiano, Europeo",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,58760,La Dogana del Buongusto,https://www.thefork.it/ristorante/la-dogana-del-buongusto-r58760,"Via Molino delle Armi, 48, 20123, Milano",Milano,45.457340,9.181630,"Milanese, Lombardo",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,860382,Da Nonna - La Puglia a Milano,https://www.thefork.it/ristorante/da-nonna-la-puglia-a-milano-r860382,"Piazzale Fratelli Zavattari, 6, 20149, Milano",Milano,45.476135,9.143900,"Piatti vegetariani, Pugliese, Europeo, Italiano",€€,8.3,,,,2026-06-02T09:32:35Z
thefork,844251,Borgo 109 - Bistrot con giardino,https://www.thefork.it/ristorante/borgo-109-bistrot-con-giardino-r844251,"Via della Chiesa Rossa, 109, 20141, Milano",Milano,45.426437,9.170201,"Piatti vegetariani, Italiano, Europeo",€€,8.8,,,,2026-06-02T09:32:35Z
thefork,813476,Mimeta Italian Bar,https://www.thefork.it/ristorante/mimeta-italian-bar-r813476,"Via Sant'Agnese, 16, 20123, Milano",Milano,45.464637,9.176107,"Piatti vegetariani, Mediterraneo",€,8.6,,,,2026-06-02T09:32:35Z
thefork,751298,Fradiavolo - Milano Premuda,https://www.thefork.it/ristorante/fradiavolo-milano-premuda-r751298,"Viale Premuda, 14, 20129, Milano",Milano,45.464165,9.207638,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€,8.9,,,,2026-06-02T09:32:35Z
thefork,730602,Vik Pellico Otto,https://www.thefork.it/ristorante/vik-pellico-otto-r730602,"Via Silvio Pellico, 8, 20121, Milano",Milano,45.465758,9.189722,"Europeo, Italiano, Milanese, Lombardo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,418923,I Pupari,https://www.thefork.it/ristorante/i-pupari-r418923,"Viale Monza, 57, 20125, Milano",Milano,45.492440,9.218364,"Piatti vegani, Piatti vegetariani, Di Pesce, Mediterraneo, Siciliano, Europeo, Italiano",€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,201286,Belle Donne Bistrot,https://www.thefork.it/ristorante/belle-donne-bistrot-r201286,"Via Tortona, 28, I-20144, Milano",Milano,45.457915,9.161273,"Toscano, Di Carne",€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,70685,Valentino Legend,https://www.thefork.it/ristorante/valentino-legend-r70685,"Via Agnello, 8, 20121, Milano",Milano,45.465544,9.192780,"Halal, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina locale, Di Carne, Di Pesce, Italiano, Lombardo, Mediterraneo, Milanese, Vegetariano, Europeo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,70261,Tara,https://www.thefork.it/ristorante/tara-r70261,"Via Domenico Cirillo, 16, I-20154, Milano",Milano,45.477748,9.173206,"Indiano, Asiatico",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,457809,L’Officina del Pesce,https://www.thefork.it/ristorante/l-officina-del-pesce-r457809,"Via Varese, 14, 20121, Milano",Milano,45.479998,9.184521,Di Pesce,€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,410173,Identità Golose Milano powered by TheFork,https://www.thefork.it/ristorante/identita-golose-milano-powered-by-thefork-r410173,"Via Romagnosi, 3, 20121, Milano",Milano,45.468573,9.190256,"Italiano, Europeo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,399415,STK Milan,https://www.thefork.it/ristorante/stk-milan-r399415,"Piazza della Repubblica, 13, 20124, Milano",Milano,45.479385,9.196131,Di Carne,€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,862459,Vesper Milano,https://www.thefork.it/ristorante/vesper-milano-r862459,"Via Garigliano, 12, 20159, Milano",Milano,45.488349,9.190099,"Piatti vegetariani, Italiano, Europeo",€€€,,,,,2026-06-02T09:32:35Z
thefork,858515,My Heart Gluten Free 3,https://www.thefork.it/ristorante/my-heart-gluten-free-3-r858515,"Via Pavia, 11, 20136, Milano",Milano,45.447338,9.177398,"Opzioni senza glutine, Italiano, Pizzeria, Europeo",€€,9,,,,2026-06-02T09:32:35Z
thefork,839835,Mason's Famous Lobster Roll,https://www.thefork.it/ristorante/mason-s-famous-lobster-roll-r839835,"Via Amerigo Vespucci, 1, 20124, Milano",Milano,45.480683,9.192658,"Piatti vegetariani, Di Pesce",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,818750,Ristorante Pescheria Forze Armate,https://www.thefork.it/ristorante/ristorante-pescheria-forze-armate-r818750,"Via delle Forze Armate, 105, 20147, Milano",Milano,45.462525,9.125880,"Piatti vegetariani, Di Pesce, Fusion, Giapponese, Italiano, Asiatico, Europeo",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,809794,Risus,https://www.thefork.it/ristorante/risus-r809794,"Via Panfilo Castaldi, 20, 20124, Milano",Milano,45.476850,9.201922,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,801042,Le Tournedos,https://www.thefork.it/ristorante/le-tournedos-r801042,"Via Imperia, 7, 20142, Milano",Milano,45.441667,9.174460,"Piatti vegani, Piatti vegetariani, Di Pesce, Italiano, Europeo",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,800522,Portico84,https://www.thefork.it/ristorante/portico84-r800522,"Corso Garibaldi, 84, 20121, Milano",Milano,45.476999,9.184493,"Piatti vegani, Piatti vegetariani, Italiano, Lombardo, Milanese, Europeo",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,755012,Hard Rock Cafe Milan,https://www.thefork.it/ristorante/hard-rock-cafe-milan-r755012,"Via Dante, 5, 20121, Milano",Milano,45.466309,9.184599,"Americano, Di Carne",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,722151,Padella pazza,https://www.thefork.it/ristorante/padella-pazza-r722151,"Via Pietro Borsieri, 5, 20159, Milano",Milano,45.486047,9.188240,"Pizzeria, Europeo, Italiano",€,8.8,,,,2026-06-02T09:32:35Z
thefork,655851,Montesoprano (via Orti),https://www.thefork.it/ristorante/montesoprano-via-orti-r655851,"Via Orti, 7, 20122, Milano",Milano,45.454977,9.199022,"Piatti biologici, Piatti vegetariani, Cucina locale, Di Carne, Siciliano, Europeo, Italiano",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,603737,Fanwu,https://www.thefork.it/ristorante/fanwu-r603737,"Viale Tunisia, 30, 20124, Milano",Milano,45.478781,9.202821,"Cinese, Asiatico",€€,9.3,,,,2026-06-02T09:32:35Z
thefork,462015,Osteria Isola,https://www.thefork.it/ristorante/osteria-isola-r462015,"Via Spalato, 14, 20124, Milano",Milano,45.488353,9.191770,"Piatti vegani, Piatti vegetariani, Di Pesce",€€€,8.6,,,,2026-06-02T09:32:35Z
thefork,203303,Pizzeria Quei Due,https://www.thefork.it/ristorante/pizzeria-quei-due-r203303,"Via Pietro Custodi, 14, I-20136, Milano",Milano,45.450542,9.182074,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,855436,DA ANGELO “Social Brunch&Pasta Bar,https://www.thefork.it/ristorante/da-angelo-social-brunch-pasta-bar-r855436,"Via Guglielmo Silva, 43, 20149, Milano",Milano,45.478046,9.147108,"Piatti vegetariani, Italiano, Europeo",€€,9.4,,,,2026-06-02T09:32:35Z
thefork,836906,Sale Rosa,https://www.thefork.it/ristorante/sale-rosa-r836906,"Via Ambrogio Binda, 10, 20143, Milano",Milano,45.443701,9.154394,"Italiano, Pizzeria, Europeo",€€,9,,,,2026-06-02T09:32:35Z
thefork,821705,Old Wild West - Stephenson,https://www.thefork.it/ristorante/old-wild-west-stephenson-r821705,"Via Giorgio Stephenson, 29, 20157, Milano",Milano,45.509457,9.129000,"Piatti vegani, Piatti vegetariani, Americano, Di Carne, Italiano, Messicano, Vegetariano, Europeo, Sudamericano",€,9,,,,2026-06-02T09:32:35Z
thefork,689101,Mount Everest Ristorante Nepalese,https://www.thefork.it/ristorante/mount-everest-ristorante-nepalese-r689101,"Via Luigi Porro Lambertenghi, 1, 20159, Milano",Milano,45.489443,9.183452,,€€,9,,,,2026-06-02T09:32:35Z
thefork,481995,La Cucina di Igor,https://www.thefork.it/ristorante/la-cucina-di-igor-r481995,"Via Privata Galeno, 29-31, 20126, Milano",Milano,45.520196,9.222310,"Opzioni senza glutine, Piatti vegetariani, Di Carne",€€€,9,,,,2026-06-02T09:32:35Z
thefork,853563,Angulo 503 Restaurante Salvadoreño,https://www.thefork.it/ristorante/angulo-503-restaurante-salvadoreno-r853563,"Viale Luigi Torelli, 5, 20158, Milano",Milano,45.495803,9.171407,"Piatti vegetariani, Sudamericano",€€,8,,,,2026-06-02T09:32:35Z
thefork,831067,Casanori,https://www.thefork.it/ristorante/casanori-r831067,"Via Antonio Pollaiuolo, 5, 20159, Milano",Milano,45.488946,9.187266,"Opzioni senza glutine, Piatti vegetariani, Fusion, Giapponese, Asiatico",€€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,817569,Yuanzi 2,https://www.thefork.it/ristorante/yuanzi-2-r817569,"Via S. Gregorio, 6, 20124, Milano",Milano,45.478107,9.207623,"Cinese, Asiatico",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,815071,"Il Lughino, come Natura Insegna (Viale Solferino)",https://www.thefork.it/ristorante/il-lughino-come-natura-insegna-viale-solferino-r815071,"Via Solferino, 12, 20121, Milano",Milano,45.474120,9.187334,"Piatti vegani, Italiano, Vegano, Vegetariano, Europeo",€€,9.1,,,,2026-06-02T09:32:35Z
