source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
menudigitale,www.menudigitale.io/vwxux/,L’ISOLA DELLE TENTAZIONI,https://www.menudigitale.io/vwxux/?lang=it,"Ci trovi in Via Degli Oleandri, 8 Isola delle Femmine (PA)",,,,,,,,,,,True,https://www.menudigitale.io/vwxux/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/dxurw/,MCGiggi,https://www.menudigitale.io/dxurw/?lang=it,"Via Verdi 35, Latina",,,,,,,,,,,True,https://www.menudigitale.io/dxurw/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/phaqp/,Cantiere del Gusto,https://www.menudigitale.io/phaqp/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/phaqp/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/prgss/,Pescheria il Timone,https://www.menudigitale.io/prgss/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/prgss/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/dkgea/,Tomato,https://www.menudigitale.io/dkgea/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/dkgea/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/zghey/,GOLASECCA SEGRATE,https://www.menudigitale.io/zghey/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/zghey/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/tquzu/,Pizziamoci su…,https://www.menudigitale.io/tquzu/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/tquzu/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/tpefy/,Lievit’amo,https://www.menudigitale.io/tpefy/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/tpefy/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/edzmp/,Osteria dei due mari,https://www.menudigitale.io/edzmp/?lang=it,Via Paradisi 4 - 41058 Vignola MO,,,,,,,,,,,True,https://www.menudigitale.io/edzmp/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/dycmg/,MENUDUGITALE 404,https://www.menudigitale.io/dycmg/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/dycmg/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/anticaosteriaaitreleoni/,MENUDUGITALE 404,https://www.menudigitale.io/anticaosteriaaitreleoni/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/anticaosteriaaitreleoni/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/kftsy/,OSTERIA DEL PASSERO,https://www.menudigitale.io/kftsy/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/kftsy/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/fdywt/,Osteria del campanile,https://www.menudigitale.io/fdywt/?lang=it,"Via Loggia dei Mercanti, 7",,,,,,,,,,,True,https://www.menudigitale.io/fdywt/?lang=it,filtered_out,2026-05-31T09:40:59Z
